file_name,chunk_id,entity,label
acq_sessions_jason_calacanis.txt,6,David,PERSON
acq_sessions_jason_calacanis.txt,6,Jason,PERSON
acq_sessions_jason_calacanis.txt,6,Austin,GPE
acq_sessions_jason_calacanis.txt,6,New York,GPE
acq_sessions_jason_calacanis.txt,6,New York,GPE
acq_sessions_jason_calacanis.txt,6,Friedberg,ORG
acq_sessions_jason_calacanis.txt,6,Twitter,PRODUCT
acq_sessions_jason_calacanis.txt,6,Ben,PERSON
acq_sessions_jason_calacanis.txt,6,Jason,PERSON
acq_sessions_jason_calacanis.txt,6,Ben,PERSON
acq_sessions_jason_calacanis.txt,6,JCal,GPE
acq_sessions_jason_calacanis.txt,6,Jason,PERSON
acq_sessions_jason_calacanis.txt,6,David,PERSON
acq_sessions_jason_calacanis.txt,6,Jason,PERSON
acq_sessions_jason_calacanis.txt,6,Ben,PERSON
acq_sessions_jason_calacanis.txt,6,JCal,GPE
acq_sessions_jason_calacanis.txt,6,Jason,PERSON
acq_sessions_jason_calacanis.txt,7,Ben,PERSON
acq_sessions_jason_calacanis.txt,7,JCal,GPE
acq_sessions_jason_calacanis.txt,7,Jason,PERSON
acq_sessions_jason_calacanis.txt,7,David,PERSON
acq_sessions_jason_calacanis.txt,7,Chamath,ORG
acq_sessions_jason_calacanis.txt,7,Jason,PERSON
acq_sessions_jason_calacanis.txt,7,David,PERSON
acq_sessions_jason_calacanis.txt,7,Jason,PERSON
acq_sessions_jason_calacanis.txt,7,Friedberg,GPE
acq_sessions_jason_calacanis.txt,7,Google,ORG
acq_sessions_jason_calacanis.txt,7,VC,PRODUCT
acq_sessions_jason_calacanis.txt,7,Ben,PERSON
acq_sessions_jason_calacanis.txt,7,Monsanto,ORG
acq_sessions_jason_calacanis.txt,7,Jason,PERSON
acq_sessions_jason_calacanis.txt,7,Monsanto,ORG
acq_sessions_jason_calacanis.txt,7,Q&A,ORG
acq_sessions_jason_calacanis.txt,7,Brad Kirschner,PERSON
acq_sessions_jason_calacanis.txt,7,Bill Gurley,PERSON
acq_sessions_jason_calacanis.txt,7,Friedberg,ORG
acq_sessions_jason_calacanis.txt,7,Sacks,GPE
acq_sessions_jason_calacanis.txt,7,David,PERSON
acq_sessions_jason_calacanis.txt,7,PayPal Mafia,ORG
acq_sessions_jason_calacanis.txt,7,PayPal Mafia,ORG
acq_sessions_jason_calacanis.txt,7,Ben,PERSON
acq_sessions_jason_calacanis.txt,7,PayPal Mafia,ORG
acq_sessions_jason_calacanis.txt,7,Reid Hoffman,PERSON
acq_sessions_jason_calacanis.txt,7,Peter Thiel,PERSON
acq_sessions_jason_calacanis.txt,7,Max Levchin,PERSON
acq_sessions_jason_calacanis.txt,7,Jeremy Stoppelman,PERSON
acq_sessions_jason_calacanis.txt,7,Chad Hurley,PERSON
acq_sessions_jason_calacanis.txt,7,Roelof,GPE
acq_sessions_jason_calacanis.txt,7,Sacks,GPE
acq_sessions_jason_calacanis.txt,7,David,PERSON
acq_sessions_jason_calacanis.txt,7,Jason,PERSON
acq_sessions_jason_calacanis.txt,7,Sacks,GPE
acq_sessions_jason_calacanis.txt,7,Sacks,GPE
acq_sessions_jason_calacanis.txt,7,Ben,PERSON
acq_sessions_jason_calacanis.txt,7,Jason,PERSON
acq_sessions_jason_calacanis.txt,7,Ben,PERSON
acq_sessions_jason_calacanis.txt,7,Jason,PERSON
acq_sessions_jason_calacanis.txt,7,Peter Thiel's,PERSON
acq_sessions_jason_calacanis.txt,7,Ben,PERSON
acq_sessions_jason_calacanis.txt,7,Jason,PERSON
acq_sessions_jason_calacanis.txt,7,Ben,PERSON
acq_sessions_jason_calacanis.txt,7,Craft,PERSON
acq_sessions_jason_calacanis.txt,7,Craft,PERSON
acq_sessions_jason_calacanis.txt,7,Jason,PERSON
acq_sessions_jason_calacanis.txt,7,David,PERSON
acq_sessions_jason_calacanis.txt,7,America,GPE
acq_sessions_jason_calacanis.txt,7,Jason,PERSON
acq_sessions_jason_calacanis.txt,7,New York,GPE
acq_sessions_jason_calacanis.txt,7,California,GPE
acq_sessions_jason_calacanis.txt,8,David,PERSON
acq_sessions_jason_calacanis.txt,8,America,GPE
acq_sessions_jason_calacanis.txt,8,Jason,PERSON
acq_sessions_jason_calacanis.txt,8,New York,GPE
acq_sessions_jason_calacanis.txt,8,California,GPE
acq_sessions_jason_calacanis.txt,8,Bloomberg,GPE
acq_sessions_jason_calacanis.txt,8,Giuliani,PERSON
acq_sessions_jason_calacanis.txt,8,Pataki,PERSON
acq_sessions_jason_calacanis.txt,8,Ben,PERSON
acq_sessions_jason_calacanis.txt,8,Pataki,PERSON
acq_sessions_jason_calacanis.txt,8,David,PERSON
acq_sessions_jason_calacanis.txt,8,New York,GPE
acq_sessions_jason_calacanis.txt,8,Jason,PERSON
acq_sessions_jason_calacanis.txt,8,Bloomberg,PERSON
acq_sessions_jason_calacanis.txt,8,David,PERSON
acq_sessions_jason_calacanis.txt,8,Jason,PERSON
acq_sessions_jason_calacanis.txt,8,David,PERSON
acq_sessions_jason_calacanis.txt,8,David,PERSON
acq_sessions_jason_calacanis.txt,8,MAGA,ORG
acq_sessions_jason_calacanis.txt,8,JCal,ORG
acq_sessions_jason_calacanis.txt,8,David,PERSON
acq_sessions_jason_calacanis.txt,8,MSNBC,ORG
acq_sessions_jason_calacanis.txt,8,Rachel Maddow,PERSON
acq_sessions_jason_calacanis.txt,8,David,PERSON
acq_sessions_jason_calacanis.txt,8,Jason,PERSON
acq_sessions_jason_calacanis.txt,8,David,PERSON
acq_sessions_jason_calacanis.txt,8,Jason,PERSON
acq_sessions_jason_calacanis.txt,8,Ben,PERSON
acq_sessions_jason_calacanis.txt,8,Jason,PERSON
acq_sessions_jason_calacanis.txt,8,Ben,PERSON
acq_sessions_jason_calacanis.txt,8,Jason,PERSON
acq_sessions_jason_calacanis.txt,8,Donald Trump,PERSON
acq_sessions_jason_calacanis.txt,8,David,PERSON
acq_sessions_jason_calacanis.txt,8,Jason,PERSON
acq_sessions_jason_calacanis.txt,8,David,PERSON
acq_sessions_jason_calacanis.txt,8,Jason,PERSON
acq_sessions_jason_calacanis.txt,8,Ben,PERSON
acq_sessions_jason_calacanis.txt,8,Jason,PERSON
acq_sessions_jason_calacanis.txt,8,Hillary Clinton,PERSON
acq_sessions_jason_calacanis.txt,8,Elizabeth Warren,PERSON
acq_sessions_jason_calacanis.txt,8,Bernie Sanders,PERSON
acq_sessions_jason_calacanis.txt,8,Ben,PERSON
acq_sessions_jason_calacanis.txt,8,David,PERSON
acq_sessions_jason_calacanis.txt,8,Ben,PERSON
acq_sessions_jason_calacanis.txt,9,David,PERSON
acq_sessions_jason_calacanis.txt,9,Ben,PERSON
acq_sessions_jason_calacanis.txt,9,Jason,PERSON
acq_sessions_jason_calacanis.txt,9,Dean Preston,PERSON
acq_sessions_jason_calacanis.txt,9,San Francisco,GPE
acq_sessions_jason_calacanis.txt,9,David,PERSON
acq_sessions_jason_calacanis.txt,9,Jason,PERSON
acq_sessions_jason_calacanis.txt,9,David,PERSON
acq_sessions_jason_calacanis.txt,9,Zuck,PERSON
acq_sessions_jason_calacanis.txt,9,Acura,ORG
acq_sessions_jason_calacanis.txt,9,Jason,PERSON
acq_sessions_jason_calacanis.txt,9,David Filo,PERSON
acq_sessions_jason_calacanis.txt,9,Jerry Yang,PERSON
acq_sessions_jason_calacanis.txt,9,David,PERSON
acq_sessions_jason_calacanis.txt,9,Jason,PERSON
acq_sessions_jason_calacanis.txt,9,YouTube,PRODUCT
acq_sessions_jason_calacanis.txt,9,MIT,ORG
acq_sessions_jason_calacanis.txt,9,Stanford,ORG
acq_sessions_jason_calacanis.txt,9,Brown,PERSON
acq_sessions_jason_calacanis.txt,9,MIT,ORG
acq_sessions_jason_calacanis.txt,9,MIT,ORG
acq_sessions_jason_calacanis.txt,9,David,PERSON
acq_sessions_jason_calacanis.txt,9,David Senra,PERSON
acq_sessions_jason_calacanis.txt,9,Founders,ORG
acq_sessions_jason_calacanis.txt,9,Beast,PERSON
acq_sessions_jason_calacanis.txt,9,MKBHD,GPE
acq_sessions_jason_calacanis.txt,9,Jason,PERSON
acq_sessions_jason_calacanis.txt,9,Ben,PERSON
acq_sessions_jason_calacanis.txt,9,Jason,PERSON
acq_sessions_jason_calacanis.txt,9,America,GPE
acq_sessions_jason_calacanis.txt,9,Google,ORG
acq_sessions_jason_calacanis.txt,9,Grow,PERSON
acq_sessions_jason_calacanis.txt,9,Google,ORG
acq_sessions_jason_calacanis.txt,9,"80,000",MONEY
acq_sessions_jason_calacanis.txt,10,America,GPE
acq_sessions_jason_calacanis.txt,10,Google,ORG
acq_sessions_jason_calacanis.txt,10,Grow,PERSON
acq_sessions_jason_calacanis.txt,10,Google,ORG
acq_sessions_jason_calacanis.txt,10,"80,000",MONEY
acq_sessions_jason_calacanis.txt,10,Ben,PERSON
acq_sessions_jason_calacanis.txt,10,Jason,PERSON
acq_sessions_jason_calacanis.txt,10,Founder University,ORG
acq_sessions_jason_calacanis.txt,10,Ben,PERSON
acq_sessions_jason_calacanis.txt,10,Jason,PERSON
acq_sessions_jason_calacanis.txt,10,Ben,PERSON
acq_sessions_jason_calacanis.txt,10,Jason,PERSON
acq_sessions_jason_calacanis.txt,10,700,MONEY
acq_sessions_jason_calacanis.txt,10,700,MONEY
acq_sessions_jason_calacanis.txt,10,Ben,PERSON
acq_sessions_jason_calacanis.txt,10,Jason,PERSON
acq_sessions_jason_calacanis.txt,10,"25,000",MONEY
acq_sessions_jason_calacanis.txt,10,Stanford,ORG
acq_sessions_jason_calacanis.txt,10,Stanford,ORG
acq_sessions_jason_calacanis.txt,10,David,PERSON
acq_sessions_jason_calacanis.txt,10,Jason,PERSON
acq_sessions_jason_calacanis.txt,10,Ben,PERSON
acq_sessions_jason_calacanis.txt,10,Jason,PERSON
acq_sessions_jason_calacanis.txt,10,Ben,PERSON
acq_sessions_jason_calacanis.txt,10,Warren,GPE
acq_sessions_jason_calacanis.txt,10,David,PERSON
acq_sessions_jason_calacanis.txt,10,Jason,PERSON
acq_sessions_jason_calacanis.txt,10,Ben,PERSON
acq_sessions_jason_calacanis.txt,10,Chamath,ORG
acq_sessions_jason_calacanis.txt,10,COVID-19,PERSON
acq_sessions_jason_calacanis.txt,10,Jason,PERSON
acq_sessions_jason_calacanis.txt,10,David,PERSON
acq_sessions_jason_calacanis.txt,11,COVID-19,PERSON
acq_sessions_jason_calacanis.txt,11,Jason,PERSON
acq_sessions_jason_calacanis.txt,11,David,PERSON
acq_sessions_jason_calacanis.txt,11,Jason,PERSON
acq_sessions_jason_calacanis.txt,11,Producer Nick,PERSON
acq_sessions_jason_calacanis.txt,11,David,PERSON
acq_sessions_jason_calacanis.txt,11,Ben,PERSON
acq_sessions_jason_calacanis.txt,11,Jason,PERSON
acq_sessions_jason_calacanis.txt,11,Sacks,GPE
acq_sessions_jason_calacanis.txt,11,Friedberg,ORG
acq_sessions_jason_calacanis.txt,11,Chamath,ORG
acq_sessions_jason_calacanis.txt,11,Ben,PERSON
acq_sessions_jason_calacanis.txt,11,Jason,PERSON
acq_sessions_jason_calacanis.txt,11,David,PERSON
acq_sessions_jason_calacanis.txt,11,Jason,PERSON
acq_sessions_jason_calacanis.txt,11,Ben,PERSON
acq_sessions_jason_calacanis.txt,11,Jason,PERSON
acq_sessions_jason_calacanis.txt,11,Ben,PERSON
acq_sessions_jason_calacanis.txt,11,David,PERSON
acq_sessions_jason_calacanis.txt,11,Acquired,GPE
acq_sessions_jason_calacanis.txt,11,Jason,PERSON
acq_sessions_jason_calacanis.txt,11,David,PERSON
acq_sessions_jason_calacanis.txt,11,Jason,PERSON
acq_sessions_jason_calacanis.txt,11,David,PERSON
acq_sessions_jason_calacanis.txt,11,Friedberg,ORG
acq_sessions_jason_calacanis.txt,11,Jason,PERSON
acq_sessions_jason_calacanis.txt,11,David,PERSON
acq_sessions_jason_calacanis.txt,11,Jason,PERSON
acq_sessions_jason_calacanis.txt,11,Ben,PERSON
acq_sessions_jason_calacanis.txt,11,Jason,PERSON
acq_sessions_jason_calacanis.txt,11,Ben,PERSON
acq_sessions_jason_calacanis.txt,11,Jason,PERSON
acq_sessions_jason_calacanis.txt,12,Jason,PERSON
acq_sessions_jason_calacanis.txt,12,David,PERSON
acq_sessions_jason_calacanis.txt,12,Jason,PERSON
acq_sessions_jason_calacanis.txt,12,Ben,PERSON
acq_sessions_jason_calacanis.txt,12,Jason,PERSON
acq_sessions_jason_calacanis.txt,12,Ben,PERSON
acq_sessions_jason_calacanis.txt,12,Jason,PERSON
acq_sessions_jason_calacanis.txt,12,Sacks,GPE
acq_sessions_jason_calacanis.txt,12,Sacks,GPE
acq_sessions_jason_calacanis.txt,12,Friedberg,ORG
acq_sessions_jason_calacanis.txt,12,Ben,PERSON
acq_sessions_jason_calacanis.txt,12,Jason,PERSON
acq_sessions_jason_calacanis.txt,12,The McLaughlin Group,ORG
acq_sessions_jason_calacanis.txt,12,McLaughlin,PERSON
acq_sessions_jason_calacanis.txt,12,McLaughlin,ORG
acq_sessions_jason_calacanis.txt,12,Mclaughlin,GPE
acq_sessions_jason_calacanis.txt,12,Ben,PERSON
acq_sessions_jason_calacanis.txt,12,Jason,PERSON
acq_sessions_jason_calacanis.txt,12,The McLaughlin Group,ORG
acq_sessions_jason_calacanis.txt,12,SNL,ORG
acq_sessions_jason_calacanis.txt,12,McLaughlin,PERSON
acq_sessions_jason_calacanis.txt,12,Scott McLaughlin,PERSON
acq_sessions_jason_calacanis.txt,12,Sacks,GPE
acq_sessions_jason_calacanis.txt,12,Sacks,GPE
acq_sessions_jason_calacanis.txt,12,Sacks,GPE
acq_sessions_jason_calacanis.txt,12,Ben,PERSON
acq_sessions_jason_calacanis.txt,12,TAM,ORG
acq_sessions_jason_calacanis.txt,12,Jason,PERSON
acq_sessions_jason_calacanis.txt,12,JCal,ORG
acq_sessions_jason_calacanis.txt,12,David,PERSON
acq_sessions_jason_calacanis.txt,12,Jason,PERSON
acq_sessions_jason_calacanis.txt,12,Ben,PERSON
acq_sessions_jason_calacanis.txt,12,Robinhood,PRODUCT
acq_sessions_jason_calacanis.txt,12,Jason,PERSON
acq_sessions_jason_calacanis.txt,12,Molly,PERSON
acq_sessions_jason_calacanis.txt,12,Chamath,ORG
acq_sessions_jason_calacanis.txt,12,Ben,PERSON
acq_sessions_jason_calacanis.txt,12,Jason,PERSON
acq_sessions_jason_calacanis.txt,12,Ben,PERSON
acq_sessions_jason_calacanis.txt,12,Jason,PERSON
acq_sessions_jason_calacanis.txt,12,Ben,PERSON
acq_sessions_jason_calacanis.txt,13,Jason,PERSON
acq_sessions_jason_calacanis.txt,13,Ben,PERSON
acq_sessions_jason_calacanis.txt,13,Jason,PERSON
acq_sessions_jason_calacanis.txt,13,Ben,PERSON
acq_sessions_jason_calacanis.txt,13,Jason,PERSON
acq_sessions_jason_calacanis.txt,13,Ben,PERSON
acq_sessions_jason_calacanis.txt,13,Stratechery,ORG
acq_sessions_jason_calacanis.txt,13,Jason,PERSON
acq_sessions_jason_calacanis.txt,13,Ben,PERSON
acq_sessions_jason_calacanis.txt,13,John Gruber,PERSON
acq_sessions_jason_calacanis.txt,13,David,PERSON
acq_sessions_jason_calacanis.txt,13,Ben,PERSON
acq_sessions_jason_calacanis.txt,13,Jason,PERSON
acq_sessions_jason_calacanis.txt,13,Startups,GPE
acq_sessions_jason_calacanis.txt,13,David,PERSON
acq_sessions_jason_calacanis.txt,13,San Francisco,GPE
acq_sessions_jason_calacanis.txt,13,Jason,PERSON
acq_sessions_jason_calacanis.txt,13,New York,GPE
acq_sessions_jason_calacanis.txt,13,Brooklyn,GPE
acq_sessions_jason_calacanis.txt,13,Manhattan,GPE
acq_sessions_jason_calacanis.txt,13,LA,GPE
acq_sessions_jason_calacanis.txt,13,Brooklyn,GPE
acq_sessions_jason_calacanis.txt,13,Manhattan,GPE
acq_sessions_jason_calacanis.txt,13,LA,GPE
acq_sessions_jason_calacanis.txt,13,LA,GPE
acq_sessions_jason_calacanis.txt,13,San Francisco,GPE
acq_sessions_jason_calacanis.txt,13,David,PERSON
acq_sessions_jason_calacanis.txt,13,Jason,PERSON
acq_sessions_jason_calacanis.txt,13,LA,GPE
acq_sessions_jason_calacanis.txt,13,Sequoia,ORG
acq_sessions_jason_calacanis.txt,13,Ben,PERSON
acq_sessions_jason_calacanis.txt,13,Jason,PERSON
acq_sessions_jason_calacanis.txt,13,Michael Moritz,PERSON
acq_sessions_jason_calacanis.txt,13,LA,GPE
acq_sessions_jason_calacanis.txt,13,David,PERSON
acq_sessions_jason_calacanis.txt,13,Michael,PERSON
acq_sessions_jason_calacanis.txt,13,Jason,PERSON
acq_sessions_jason_calacanis.txt,13,Austin,GPE
acq_sessions_jason_calacanis.txt,13,Miami,GPE
acq_sessions_jason_calacanis.txt,13,Austin,PERSON
acq_sessions_jason_calacanis.txt,13,California,GPE
acq_sessions_jason_calacanis.txt,13,David,PERSON
acq_sessions_jason_calacanis.txt,13,Jason,PERSON
acq_sessions_jason_calacanis.txt,13,Dean Preston,PERSON
acq_sessions_jason_calacanis.txt,13,Away,PERSON
acq_sessions_jason_calacanis.txt,13,Stewart Butterfield,PERSON
acq_sessions_jason_calacanis.txt,13,Slack,ORG
acq_sessions_jason_calacanis.txt,13,$1.2 million,MONEY
acq_sessions_jason_calacanis.txt,14,Austin,GPE
acq_sessions_jason_calacanis.txt,14,Miami,GPE
acq_sessions_jason_calacanis.txt,14,Austin,PERSON
acq_sessions_jason_calacanis.txt,14,California,GPE
acq_sessions_jason_calacanis.txt,14,David,PERSON
acq_sessions_jason_calacanis.txt,14,Jason,PERSON
acq_sessions_jason_calacanis.txt,14,Dean Preston,PERSON
acq_sessions_jason_calacanis.txt,14,Away,PERSON
acq_sessions_jason_calacanis.txt,14,Stewart Butterfield,PERSON
acq_sessions_jason_calacanis.txt,14,Slack,ORG
acq_sessions_jason_calacanis.txt,14,$1.2 million,MONEY
acq_sessions_jason_calacanis.txt,14,tens of billions of dollars,MONEY
acq_sessions_jason_calacanis.txt,14,San Francisco,GPE
acq_sessions_jason_calacanis.txt,14,Francis Suarez,PERSON
acq_sessions_jason_calacanis.txt,14,Miami,GPE
acq_sessions_jason_calacanis.txt,14,Dean Preston,PERSON
acq_sessions_jason_calacanis.txt,14,$30 million,MONEY
acq_sessions_jason_calacanis.txt,14,$1.2 million,MONEY
acq_sessions_jason_calacanis.txt,14,David,PERSON
acq_sessions_jason_calacanis.txt,14,Jason,PERSON
acq_sessions_jason_calacanis.txt,14,San Francisco,GPE
acq_sessions_jason_calacanis.txt,14,over $10 million,MONEY
acq_sessions_jason_calacanis.txt,14,David,PERSON
acq_sessions_jason_calacanis.txt,14,$1.2 million,MONEY
acq_sessions_jason_calacanis.txt,14,Jason,PERSON
acq_sessions_jason_calacanis.txt,14,Slack,ORG
acq_sessions_jason_calacanis.txt,14,$1.2 billion,MONEY
acq_sessions_jason_calacanis.txt,14,$1.2 million,MONEY
acq_sessions_jason_calacanis.txt,14,Slack,ORG
acq_sessions_jason_calacanis.txt,14,Bernie Sanders,PERSON
acq_sessions_jason_calacanis.txt,14,Elizabeth Warren,PERSON
acq_sessions_jason_calacanis.txt,14,Bezos,PERSON
acq_sessions_jason_calacanis.txt,14,Amazon,ORG
acq_sessions_jason_calacanis.txt,14,22,MONEY
acq_sessions_jason_calacanis.txt,14,Bezos,PERSON
acq_sessions_jason_calacanis.txt,14,Amazon,ORG
acq_sessions_jason_calacanis.txt,14,Amazon,ORG
acq_sessions_jason_calacanis.txt,14,15,MONEY
acq_sessions_jason_calacanis.txt,14,22,MONEY
acq_sessions_jason_calacanis.txt,14,Bezos,PERSON
acq_sessions_jason_calacanis.txt,14,David,PERSON
acq_sessions_jason_calacanis.txt,14,Jason,PERSON
acq_sessions_jason_calacanis.txt,14,Amazon,ORG
acq_sessions_jason_calacanis.txt,14,DoorDash,ORG
acq_sessions_jason_calacanis.txt,14,Uber,ORG
acq_sessions_jason_calacanis.txt,14,Amazon,ORG
acq_sessions_jason_calacanis.txt,14,Starbucks,ORG
acq_sessions_jason_calacanis.txt,14,15,MONEY
acq_sessions_jason_calacanis.txt,14,New York,GPE
acq_sessions_jason_calacanis.txt,14,15,MONEY
acq_sessions_jason_calacanis.txt,14,Ben,PERSON
acq_sessions_jason_calacanis.txt,14,Jason,PERSON
acq_sessions_jason_calacanis.txt,14,CFO,ORG
acq_sessions_jason_calacanis.txt,14,David,PERSON
acq_sessions_jason_calacanis.txt,14,Brex,PERSON
acq_sessions_jason_calacanis.txt,14,Ben,PERSON
acq_sessions_jason_calacanis.txt,14,David,PERSON
acq_sessions_jason_calacanis.txt,14,Ben,PERSON
acq_sessions_jason_calacanis.txt,14,David,PERSON
acq_sessions_jason_calacanis.txt,15,Ben,PERSON
acq_sessions_jason_calacanis.txt,15,David,PERSON
acq_sessions_jason_calacanis.txt,15,Ben,PERSON
acq_sessions_jason_calacanis.txt,15,Brex,PERSON
acq_sessions_jason_calacanis.txt,15,David,PERSON
acq_sessions_jason_calacanis.txt,15,Ben,PERSON
acq_sessions_jason_calacanis.txt,15,US,GPE
acq_sessions_jason_calacanis.txt,15,David,PERSON
acq_sessions_jason_calacanis.txt,15,Jason,PERSON
acq_sessions_jason_calacanis.txt,15,Brex,ORG
acq_sessions_jason_calacanis.txt,15,Brex,PERSON
acq_sessions_jason_calacanis.txt,15,Brex,PERSON
acq_sessions_jason_calacanis.txt,15,Ben,PERSON
acq_sessions_jason_calacanis.txt,15,Brex,PERSON
acq_sessions_jason_calacanis.txt,15,David,PERSON
acq_sessions_jason_calacanis.txt,15,Brex,ORG
acq_sessions_jason_calacanis.txt,15,Ben,PERSON
acq_sessions_jason_calacanis.txt,15,Brex,PERSON
acq_sessions_jason_calacanis.txt,15,David,PERSON
acq_sessions_jason_calacanis.txt,15,Jason,PERSON
acq_sessions_jason_calacanis.txt,15,David,PERSON
acq_sessions_jason_calacanis.txt,15,Jason,PERSON
acq_sessions_jason_calacanis.txt,15,David,PERSON
acq_sessions_jason_calacanis.txt,15,Jason,PERSON
acq_sessions_jason_calacanis.txt,15,Tony Hsieh,PERSON
acq_sessions_jason_calacanis.txt,15,David,PERSON
acq_sessions_jason_calacanis.txt,15,Jason,PERSON
acq_sessions_jason_calacanis.txt,15,Ben,PERSON
acq_sessions_jason_calacanis.txt,15,Jason,PERSON
acq_sessions_jason_calacanis.txt,15,Toby,ORG
acq_sessions_jason_calacanis.txt,15,Shopify,GPE
acq_sessions_jason_calacanis.txt,15,Toby,ORG
acq_sessions_jason_calacanis.txt,15,Ben,PERSON
acq_sessions_jason_calacanis.txt,15,Jason,PERSON
acq_sessions_jason_calacanis.txt,15,Zoom,PERSON
acq_sessions_jason_calacanis.txt,16,Ben,PERSON
acq_sessions_jason_calacanis.txt,16,Jason,PERSON
acq_sessions_jason_calacanis.txt,16,Zoom,PERSON
acq_sessions_jason_calacanis.txt,16,Howard Stern,PERSON
acq_sessions_jason_calacanis.txt,16,Charlie Rose,PERSON
acq_sessions_jason_calacanis.txt,16,Ben,PERSON
acq_sessions_jason_calacanis.txt,16,Jason,PERSON
acq_sessions_jason_calacanis.txt,16,Molly,PERSON
acq_sessions_jason_calacanis.txt,16,David,PERSON
acq_sessions_jason_calacanis.txt,16,Ben,PERSON
acq_sessions_jason_calacanis.txt,16,David,PERSON
acq_sessions_jason_calacanis.txt,16,Jason,PERSON
acq_sessions_jason_calacanis.txt,16,David,PERSON
acq_sessions_jason_calacanis.txt,16,Jason,PERSON
acq_sessions_jason_calacanis.txt,16,Founder University,ORG
acq_sessions_jason_calacanis.txt,16,$185 million,MONEY
acq_sessions_jason_calacanis.txt,16,$50 million,MONEY
acq_sessions_jason_calacanis.txt,16,David,PERSON
acq_sessions_jason_calacanis.txt,16,Jason,PERSON
acq_sessions_jason_calacanis.txt,16,GP,ORG
acq_sessions_jason_calacanis.txt,16,Ben,PERSON
acq_sessions_jason_calacanis.txt,16,David,PERSON
acq_sessions_jason_calacanis.txt,16,Jason,PERSON
acq_sessions_jason_calacanis.txt,16,David,PERSON
acq_sessions_jason_calacanis.txt,16,Twist,ORG
acq_sessions_jason_calacanis.txt,16,Jason,PERSON
acq_sessions_jason_calacanis.txt,16,David,PERSON
acq_sessions_jason_calacanis.txt,16,Jason,PERSON
acq_sessions_jason_calacanis.txt,16,Ben,PERSON
acq_sessions_jason_calacanis.txt,16,Jason Calacanis,PERSON
acq_sessions_jason_calacanis.txt,17,Ben,PERSON
acq_sessions_jason_calacanis.txt,17,Jason Calacanis,PERSON
acq_sessions_jason_calacanis.txt,17,Jason,PERSON
acq_sessions_jason_calacanis.txt,17,Jason,PERSON
acq_sessions_jason_calacanis.txt,17,David,PERSON
acq_sessions_jason_calacanis.txt,17,Jason,PERSON
acq_sessions_jason_calacanis.txt,17,Mike Savino,PERSON
acq_sessions_jason_calacanis.txt,17,Ben,PERSON
acq_sessions_jason_calacanis.txt,17,Jason,PERSON
acq_sessions_jason_calacanis.txt,17,Billions,PERSON
acq_sessions_jason_calacanis.txt,17,Ben,PERSON
acq_sessions_jason_calacanis.txt,17,Jason,PERSON
acq_sessions_jason_calacanis.txt,17,Ben,PERSON
acq_sessions_jason_calacanis.txt,17,Jason,PERSON
acq_sessions_jason_calacanis.txt,17,Mike Savino,PERSON
acq_sessions_jason_calacanis.txt,17,David,PERSON
acq_sessions_jason_calacanis.txt,17,Jason,PERSON
acq_sessions_jason_calacanis.txt,17,$10 million,MONEY
acq_sessions_jason_calacanis.txt,17,$11 million,MONEY
acq_sessions_jason_calacanis.txt,17,$44 million,MONEY
acq_sessions_jason_calacanis.txt,17,David,PERSON
acq_sessions_jason_calacanis.txt,17,Jason,PERSON
acq_sessions_jason_calacanis.txt,17,Bill Gurley,PERSON
acq_sessions_jason_calacanis.txt,17,Dave Goldberg,PERSON
acq_sessions_jason_calacanis.txt,17,Tony Hseih,PERSON
acq_sessions_jason_calacanis.txt,17,David Sacks,PERSON
acq_sessions_jason_calacanis.txt,17,Chamath,ORG
acq_sessions_jason_calacanis.txt,17,$11 million,MONEY
acq_sessions_jason_calacanis.txt,17,Startups,GPE
acq_sessions_jason_calacanis.txt,17,David,PERSON
acq_sessions_jason_calacanis.txt,17,Jason,PERSON
acq_sessions_jason_calacanis.txt,17,David,PERSON
acq_sessions_jason_calacanis.txt,17,Jason,PERSON
acq_sessions_jason_calacanis.txt,17,VC,PRODUCT
acq_sessions_jason_calacanis.txt,17,David,PERSON
acq_sessions_jason_calacanis.txt,17,Jason,PERSON
acq_sessions_jason_calacanis.txt,17,Angel,PERSON
acq_sessions_jason_calacanis.txt,17,Startups,GPE
acq_sessions_jason_calacanis.txt,17,$10 million,MONEY
acq_sessions_jason_calacanis.txt,18,VC,PRODUCT
acq_sessions_jason_calacanis.txt,18,David,PERSON
acq_sessions_jason_calacanis.txt,18,Jason,PERSON
acq_sessions_jason_calacanis.txt,18,Angel,PERSON
acq_sessions_jason_calacanis.txt,18,Startups,GPE
acq_sessions_jason_calacanis.txt,18,$10 million,MONEY
acq_sessions_jason_calacanis.txt,18,AngelList,ORG
acq_sessions_jason_calacanis.txt,18,David,PERSON
acq_sessions_jason_calacanis.txt,18,Jason,PERSON
acq_sessions_jason_calacanis.txt,18,Ben,PERSON
acq_sessions_jason_calacanis.txt,18,Jason,PERSON
acq_sessions_jason_calacanis.txt,18,David,PERSON
acq_sessions_jason_calacanis.txt,18,Jason,PERSON
acq_sessions_jason_calacanis.txt,18,up to $10 million,MONEY
acq_sessions_jason_calacanis.txt,18,Ben,PERSON
acq_sessions_jason_calacanis.txt,18,David,PERSON
acq_sessions_jason_calacanis.txt,18,Jason,PERSON
